entry_id,line,section,subsection,group,venue_label,title,paper_url,code_labeled_url,primary_key,normalized_title,code_label_points_to_paper,verification
R0560,839,Applications: Long-Horizon Agents in Practice,Information Seeking,Wide search,arXiv 2026,WideSeek-R1: Exploring Width Scaling for Broad Information Seeking via Multi-Agent Reinforcement Learning,https://arxiv.org/abs/2602.04634,,arxiv:2602.04634,wideseekr1exploringwidthscalingforbroadinformationseekingviamultiagentreinforcementlearning,False,catalog_only
R0561,842,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,ACL 2024,WebVoyager: Building an End-to-End Web Agent with Large Multimodal Models,https://arxiv.org/abs/2401.13919,https://github.com/MinorJerry/WebVoyager,arxiv:2401.13919,webvoyagerbuildinganendtoendwebagentwithlargemultimodalmodels,False,catalog_only
R0562,843,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,ICLR 2025,Benchmarking Multimodal Retrieval Augmented Generation with Dynamic VQA Dataset and Self-adaptive Planning Agent,https://arxiv.org/abs/2411.02937,,arxiv:2411.02937,benchmarkingmultimodalretrievalaugmentedgenerationwithdynamicvqadatasetandselfadaptiveplanningagent,False,catalog_only
R0563,844,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,ICLR 2026,WebWatcher: Breaking New Frontiers of Vision-Language Deep Research Agent,https://arxiv.org/abs/2508.05748,https://github.com/Alibaba-NLP/DeepResearch,arxiv:2508.05748,webwatcherbreakingnewfrontiersofvisionlanguagedeepresearchagent,False,catalog_only
R0564,845,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,arXiv 2025,MM-BrowseComp: A Comprehensive Benchmark for Multimodal Browsing Agents,https://arxiv.org/abs/2508.13186,,arxiv:2508.13186,mmbrowsecompacomprehensivebenchmarkformultimodalbrowsingagents,False,catalog_only
R0565,846,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,arXiv 2026,VSearcher: Long-Horizon Multimodal Search Agent via Reinforcement Learning,https://arxiv.org/abs/2603.02795,,arxiv:2603.02795,vsearcherlonghorizonmultimodalsearchagentviareinforcementlearning,False,catalog_only
R0566,847,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,arXiv 2026,Towards Long-Horizon Agentic Multimodal Search,https://arxiv.org/abs/2604.12890,,arxiv:2604.12890,towardslonghorizonagenticmultimodalsearch,False,catalog_only
R0567,848,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,Findings of ACL 2025,MTVQA: Benchmarking Multilingual Text-Centric Visual Question Answering,https://doi.org/10.18653/V1/2025.FINDINGS-ACL.404,,https://doi.org/10.18653/V1/2025.FINDINGS-ACL.404,mtvqabenchmarkingmultilingualtextcentricvisualquestionanswering,False,catalog_only
R0568,849,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,CVPR 2025,OmniDocBench: Benchmarking Diverse PDF Document Parsing with Comprehensive Annotations,https://doi.org/10.1109/CVPR52734.2025.02313,,https://doi.org/10.1109/CVPR52734.2025.02313,omnidocbenchbenchmarkingdiversepdfdocumentparsingwithcomprehensiveannotations,False,catalog_only
R0569,850,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,ICCV 2023,Document Understanding Dataset and Evaluation (DUDE),https://doi.org/10.1109/ICCV51070.2023.01789,,https://doi.org/10.1109/ICCV51070.2023.01789,documentunderstandingdatasetandevaluationdude,False,catalog_only
R0570,851,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,NeurIPS 2025,OCRBench v2: An Improved Benchmark for Evaluating Large Multimodal Models on Visual Text Localization and Reasoning,http://papers.nips.cc/paper_files/paper/2025/hash/8c2e6bb15be1894b8fb4e0f9bcad1739-Abstract-Datasets_and_Benchmarks_Track.html,,https://papers.nips.cc/paper_files/paper/2025/hash/8c2e6bb15be1894b8fb4e0f9bcad1739-Abstract-Datasets_and_Benchmarks_Track.html,ocrbenchv2animprovedbenchmarkforevaluatinglargemultimodalmodelsonvisualtextlocalizationandreasoning,False,catalog_only
R0571,852,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,NeurIPS 2024,MMLONGBENCH-DOC: Benchmarking Long-context Document Understanding with Visualizations,http://papers.nips.cc/paper_files/paper/2024/hash/ae0e43289bffea0c1fa34633fc608e92-Abstract-Datasets_and_Benchmarks_Track.html,,https://papers.nips.cc/paper_files/paper/2024/hash/ae0e43289bffea0c1fa34633fc608e92-Abstract-Datasets_and_Benchmarks_Track.html,mmlongbenchdocbenchmarkinglongcontextdocumentunderstandingwithvisualizations,False,catalog_only
R0572,853,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,ACL 2025,"LongDocURL: a Comprehensive Multimodal Long Document Benchmark Integrating Understanding, Reasoning, and Locating",https://doi.org/10.18653/V1/2025.ACL-LONG.57,,https://doi.org/10.18653/V1/2025.ACL-LONG.57,longdocurlacomprehensivemultimodallongdocumentbenchmarkintegratingunderstandingreasoningandlocating,False,catalog_only
R0573,854,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,arXiv 2026,OpenSearch-VL: An Open Recipe for Frontier Multimodal Search Agents,https://arxiv.org/abs/2605.05185,,arxiv:2605.05185,opensearchvlanopenrecipeforfrontiermultimodalsearchagents,False,catalog_only
R0574,855,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,arXiv 2025,Agentic Keyframe Search for Video Question Answering,https://arxiv.org/abs/2503.16032,,arxiv:2503.16032,agentickeyframesearchforvideoquestionanswering,False,catalog_only
R0575,856,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,arXiv 2026,Video-Browser: Towards Agentic Open-web Video Browsing,https://arxiv.org/abs/2512.23044,,arxiv:2512.23044,videobrowsertowardsagenticopenwebvideobrowsing,False,catalog_only
R0576,857,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,arXiv 2026,"Watching, Reasoning, and Searching: A Video Deep Research Benchmark on Open Web for Agentic Video Reasoning",https://arxiv.org/abs/2601.06943,,arxiv:2601.06943,watchingreasoningandsearchingavideodeepresearchbenchmarkonopenwebforagenticvideoreasoning,False,catalog_only
R0577,858,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,Visual Intelligence 2025,Large multimodal agents: a survey,https://arxiv.org/abs/2402.15116,,arxiv:2402.15116,largemultimodalagentsasurvey,False,catalog_only
R0578,859,Applications: Long-Horizon Agents in Practice,Information Seeking,Multimodal grounding,SIGIR 2026,Towards Mixed-Modal Retrieval for Universal Retrieval-Augmented Generation,https://arxiv.org/abs/2510.17354,,arxiv:2510.17354,towardsmixedmodalretrievalforuniversalretrievalaugmentedgeneration,False,catalog_only
R0579,862,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,ICLR 2026,WebWeaver: Structuring Web-Scale Evidence with Dynamic Outlines for Open-Ended Deep Research,https://arxiv.org/abs/2509.13312,https://github.com/Alibaba-NLP/DeepResearch,arxiv:2509.13312,webweaverstructuringwebscaleevidencewithdynamicoutlinesforopenendeddeepresearch,False,catalog_only
R0580,863,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,NeurIPS 2025,WebThinker: Empowering Large Reasoning Models with Deep Research Capability,https://arxiv.org/abs/2504.21776,https://github.com/RUC-NLPIR/WebThinker,arxiv:2504.21776,webthinkerempoweringlargereasoningmodelswithdeepresearchcapability,False,catalog_only
R0581,864,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,arXiv 2025,BrowseComp: A Simple Yet Challenging Benchmark for Browsing Agents,https://arxiv.org/abs/2504.12516,https://github.com/openai/simple-evals,arxiv:2504.12516,browsecompasimpleyetchallengingbenchmarkforbrowsingagents,False,catalog_only
R0582,865,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,ICLR 2026,Towards Personalized Deep Research: Benchmarks and Evaluations,https://arxiv.org/abs/2509.25106,,arxiv:2509.25106,towardspersonalizeddeepresearchbenchmarksandevaluations,False,catalog_only
R0583,867,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,ICLR 2026,DeepResearch Bench: A Comprehensive Benchmark for Deep Research Agents,https://arxiv.org/abs/2506.11763,https://github.com/Ayanami0730/deep_research_bench,arxiv:2506.11763,deepresearchbenchacomprehensivebenchmarkfordeepresearchagents,False,catalog_only
R0584,868,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,NeurIPS 2024,Long-form factuality in large language models,http://papers.nips.cc/paper_files/paper/2024/hash/937ae0e83eb08d2cb8627fe1def8c751-Abstract-Conference.html,,https://papers.nips.cc/paper_files/paper/2024/hash/937ae0e83eb08d2cb8627fe1def8c751-Abstract-Conference.html,longformfactualityinlargelanguagemodels,False,catalog_only
R0585,869,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,EMNLP 2023,FActScore: Fine-grained Atomic Evaluation of Factual Precision in Long Form Text Generation,https://doi.org/10.18653/V1/2023.EMNLP-MAIN.741,,https://doi.org/10.18653/V1/2023.EMNLP-MAIN.741,factscorefinegrainedatomicevaluationoffactualprecisioninlongformtextgeneration,False,catalog_only
R0586,870,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,ACL 2026,FS-Researcher: Test-Time Scaling for Long-Horizon Research Tasks with File-System-Based Agents,https://aclanthology.org/2026.acl-long.288/,,https://aclanthology.org/2026.acl-long.288,fsresearchertesttimescalingforlonghorizonresearchtaskswithfilesystembasedagents,False,catalog_only
R0587,871,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,arXiv 2025,DeepTRACE: Auditing Deep Research AI Systems for Tracking Reliability Across Citations and Evidence,https://arxiv.org/abs/2509.04499,,arxiv:2509.04499,deeptraceauditingdeepresearchaisystemsfortrackingreliabilityacrosscitationsandevidence,False,catalog_only
R0588,872,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,arXiv 2026,AgentCPM-Report: Interleaving Drafting and Deepening for Open-Ended Deep Research,https://arxiv.org/abs/2602.06540,,arxiv:2602.06540,agentcpmreportinterleavingdraftinganddeepeningforopenendeddeepresearch,False,catalog_only
R0589,873,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,arXiv 2025,Deep Research: A Survey of Autonomous Research Agents,https://arxiv.org/abs/2508.12752,,arxiv:2508.12752,deepresearchasurveyofautonomousresearchagents,False,catalog_only
R0590,874,Applications: Long-Horizon Agents in Practice,Information Seeking,Research synthesis,arXiv 2026,Toward Generalist Autonomous Research via Hypothesis-Tree Refinement,https://arxiv.org/abs/2606.11926,,arxiv:2606.11926,towardgeneralistautonomousresearchviahypothesistreerefinement,False,catalog_only
R0591,877,Applications: Long-Horizon Agents in Practice,Computer Use,,arXiv 2026,Workspace-Bench 1.0: Benchmarking AI Agents on Workspace Tasks with Large-Scale File Dependencies,https://arxiv.org/abs/2605.03596,,arxiv:2605.03596,workspacebench10benchmarkingaiagentsonworkspacetaskswithlargescalefiledependencies,False,catalog_only
R0592,878,Applications: Long-Horizon Agents in Practice,Computer Use,,arXiv 2026,"WildClawBench: A Benchmark for Real-World, Long-Horizon Agent Evaluation",https://arxiv.org/abs/2605.10912,,arxiv:2605.10912,wildclawbenchabenchmarkforrealworldlonghorizonagentevaluation,False,catalog_only
R0593,881,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,ICLR 2024,WebArena: A Realistic Web Environment for Building Autonomous Agents,https://arxiv.org/abs/2307.13854,https://github.com/web-arena-x/webarena,arxiv:2307.13854,webarenaarealisticwebenvironmentforbuildingautonomousagents,False,catalog_only
R0594,882,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,NeurIPS 2023,Mind2Web: Towards a Generalist Agent for the Web,https://arxiv.org/abs/2306.06070,https://github.com/OSU-NLP-Group/Mind2Web,arxiv:2306.06070,mind2webtowardsageneralistagentfortheweb,False,catalog_only
R0595,883,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,ACL 2024,WebVoyager: Building an End-to-End Web Agent with Large Multimodal Models,https://arxiv.org/abs/2401.13919,https://github.com/MinorJerry/WebVoyager,arxiv:2401.13919,webvoyagerbuildinganendtoendwebagentwithlargemultimodalmodels,False,catalog_only
R0596,884,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,2024,browser-use: Make Websites Accessible for AI Agents,,https://github.com/browser-use/browser-use,https://github.com/browser-use/browser-use,browserusemakewebsitesaccessibleforaiagents,False,catalog_only
R0597,885,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,TMLR 2026,BrowserAgent: Building Web Agents with Human-Inspired Web Browsing Actions,https://openreview.net/forum?id=X4CfZPSEHE,https://github.com/TIGER-AI-Lab/BrowserAgent,https://openreview.net/forum?id=X4CfZPSEHE,browseragentbuildingwebagentswithhumaninspiredwebbrowsingactions,False,catalog_only
R0598,886,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,EMNLP 2024,AssistantBench: Can Web Agents Solve Realistic and Time-Consuming Tasks?,https://arxiv.org/abs/2407.15711,https://github.com/oriyor/assistantbench,arxiv:2407.15711,assistantbenchcanwebagentssolverealisticandtimeconsumingtasks,False,catalog_only
R0599,887,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,arXiv 2026,ClawBench: Can AI Agents Complete Everyday Online Tasks?,https://arxiv.org/abs/2604.08523,,arxiv:2604.08523,clawbenchcanaiagentscompleteeverydayonlinetasks,False,catalog_only
R0600,888,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,arXiv 2025,"Recon-Act: A Self-Evolving Multi-Agent Browser-Use System via Web Reconnaissance, Tool Generation, and Task Execution",https://arxiv.org/abs/2509.21072,,arxiv:2509.21072,reconactaselfevolvingmultiagentbrowserusesystemviawebreconnaissancetoolgenerationandtaskexecution,False,catalog_only
R0601,889,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,arXiv 2025,WEBSERV: A Full-Stack and RL-Ready Web Environment for Training Web Agents at Scale,https://arxiv.org/abs/2510.16252,,arxiv:2510.16252,webservafullstackandrlreadywebenvironmentfortrainingwebagentsatscale,False,catalog_only
R0602,890,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,ICLR 2025 Workshop (SSI-FM Poster),NNetNav: Unsupervised Learning of Browser Agents Through Environment Interaction in the Wild,https://arxiv.org/abs/2410.02907,,arxiv:2410.02907,nnetnavunsupervisedlearningofbrowseragentsthroughenvironmentinteractioninthewild,False,catalog_only
R0603,891,Applications: Long-Horizon Agents in Practice,Computer Use,Browser agents,ACL 2026 Industry Track,ColorBrowserAgent: Complex Long-Horizon Browser Agent with Adaptive Knowledge Evolution,https://arxiv.org/abs/2601.07262,,arxiv:2601.07262,colorbrowseragentcomplexlonghorizonbrowseragentwithadaptiveknowledgeevolution,False,catalog_only
R0604,894,Applications: Long-Horizon Agents in Practice,Computer Use,Desktop GUI agents,NeurIPS 2024,OSWorld: Benchmarking Multimodal Agents for Open-Ended Tasks in Real Computer Environments,https://arxiv.org/abs/2404.07972,https://github.com/xlang-ai/OSWorld,arxiv:2404.07972,osworldbenchmarkingmultimodalagentsforopenendedtasksinrealcomputerenvironments,False,catalog_only
R0605,895,Applications: Long-Horizon Agents in Practice,Computer Use,Desktop GUI agents,arXiv 2025,UI-TARS: Pioneering Automated GUI Interaction with Native Agents,https://arxiv.org/abs/2501.12326,https://github.com/bytedance/UI-TARS,arxiv:2501.12326,uitarspioneeringautomatedguiinteractionwithnativeagents,False,catalog_only
R0606,896,Applications: Long-Horizon Agents in Practice,Computer Use,Desktop GUI agents,CVPR 2024,CogAgent: A Visual Language Model for GUI Agents,https://arxiv.org/abs/2312.08914,https://github.com/THUDM/CogAgent,arxiv:2312.08914,cogagentavisuallanguagemodelforguiagents,False,catalog_only
R0607,897,Applications: Long-Horizon Agents in Practice,Computer Use,Desktop GUI agents,ACM MM 2025,ScreenSpot-Pro: GUI Grounding for Professional High-Resolution Computer Use,https://doi.org/10.1145/3746027.3755688,https://github.com/likaixin2000/ScreenSpot-Pro-GUI-Grounding,https://doi.org/10.1145/3746027.3755688,screenspotproguigroundingforprofessionalhighresolutioncomputeruse,False,catalog_only
R0608,898,Applications: Long-Horizon Agents in Practice,Computer Use,Desktop GUI agents,2024,Anthropic Computer Use (Quickstarts),,https://github.com/anthropics/anthropic-quickstarts,https://github.com/anthropics/anthropic-quickstarts,anthropiccomputerusequickstarts,False,catalog_only
R0609,899,Applications: Long-Horizon Agents in Practice,Computer Use,Desktop GUI agents,ICLR 2025,Navigating the Digital World as Humans Do: Universal Visual Grounding for GUI Agents,https://arxiv.org/abs/2410.05243,https://github.com/OSU-NLP-Group/UGround,arxiv:2410.05243,navigatingthedigitalworldashumansdouniversalvisualgroundingforguiagents,False,catalog_only
R0610,900,Applications: Long-Horizon Agents in Practice,Computer Use,Desktop GUI agents,arXiv 2026,Workflow-GYM: Towards Long-Horizon Evaluation of Computer-use Agentic tasks in Real-World Professional Fields,https://arxiv.org/abs/2606.11042,,arxiv:2606.11042,workflowgymtowardslonghorizonevaluationofcomputeruseagentictasksinrealworldprofessionalfields,False,catalog_only
R0611,901,Applications: Long-Horizon Agents in Practice,Computer Use,Desktop GUI agents,arXiv 2026,VISUALSKILL: Multimodal Skills for Computer-Use Agents,https://arxiv.org/abs/2606.18448,,arxiv:2606.18448,visualskillmultimodalskillsforcomputeruseagents,False,catalog_only
R0612,902,Applications: Long-Horizon Agents in Practice,Computer Use,Desktop GUI agents,arXiv 2026,AliyunConsoleAgent: Training Web Agents in Real-World Cloud Environments via Distillation and Reinforcement Learning,https://arxiv.org/abs/2606.09447,,arxiv:2606.09447,aliyunconsoleagenttrainingwebagentsinrealworldcloudenvironmentsviadistillationandreinforcementlearning,False,catalog_only
R0613,903,Applications: Long-Horizon Agents in Practice,Computer Use,Desktop GUI agents,NeurIPS 2025,GUI-Actor: Coordinate-Free Visual Grounding for GUI Agents,https://arxiv.org/abs/2506.03143,,arxiv:2506.03143,guiactorcoordinatefreevisualgroundingforguiagents,False,catalog_only
R0614,906,Applications: Long-Horizon Agents in Practice,Computer Use,Mobile agents,ICLR 2024 Workshop,Mobile-Agent: Autonomous Multi-Modal Mobile Device Agent with Visual Perception,https://arxiv.org/abs/2401.16158,https://github.com/X-PLUG/MobileAgent,arxiv:2401.16158,mobileagentautonomousmultimodalmobiledeviceagentwithvisualperception,False,catalog_only
R0615,907,Applications: Long-Horizon Agents in Practice,Computer Use,Mobile agents,ICLR 2025,AndroidWorld: A Dynamic Benchmarking Environment for Autonomous Agents,https://arxiv.org/abs/2405.14573,https://github.com/google-research/android_world,arxiv:2405.14573,androidworldadynamicbenchmarkingenvironmentforautonomousagents,False,catalog_only
R0616,908,Applications: Long-Horizon Agents in Practice,Computer Use,Mobile agents,ACL 2024,SeeClick: Harnessing GUI Grounding for Advanced Visual GUI Agents,https://arxiv.org/abs/2401.10935,https://github.com/njucckevin/SeeClick,arxiv:2401.10935,seeclickharnessingguigroundingforadvancedvisualguiagents,False,catalog_only
R0617,909,Applications: Long-Horizon Agents in Practice,Computer Use,Mobile agents,arXiv 2025,Mobile-Agent-v3: Fundamental Agents for GUI Automation,https://arxiv.org/abs/2508.15144,https://github.com/X-PLUG/MobileAgent,arxiv:2508.15144,mobileagentv3fundamentalagentsforguiautomation,False,catalog_only
R0618,910,Applications: Long-Horizon Agents in Practice,Computer Use,Mobile agents,NeurIPS 2025 Workshop (SEA Oral),Mobile-Agent-E: Self-Evolving Mobile Assistant for Complex Tasks,https://arxiv.org/abs/2501.11733,https://github.com/X-PLUG/MobileAgent,arxiv:2501.11733,mobileagenteselfevolvingmobileassistantforcomplextasks,False,catalog_only
R0619,911,Applications: Long-Horizon Agents in Practice,Computer Use,Mobile agents,ACL 2026,MobileWorld: Benchmarking Autonomous Mobile Agents in Agent-User Interactive and MCP-Augmented Environments,https://aclanthology.org/2026.acl-long.278/,,https://aclanthology.org/2026.acl-long.278,mobileworldbenchmarkingautonomousmobileagentsinagentuserinteractiveandmcpaugmentedenvironments,False,catalog_only
R0620,912,Applications: Long-Horizon Agents in Practice,Computer Use,Mobile agents,MobiCom 2026,V-Droid: Advancing Mobile GUI Agent Through Generative Verifiers,https://arxiv.org/abs/2503.15937,,arxiv:2503.15937,vdroidadvancingmobileguiagentthroughgenerativeverifiers,False,catalog_only
R0621,913,Applications: Long-Horizon Agents in Practice,Computer Use,Mobile agents,arXiv 2025,MobileGUI-RL: Advancing Mobile GUI Agent through Reinforcement Learning in Online Environment,https://arxiv.org/abs/2507.05720,,arxiv:2507.05720,mobileguirladvancingmobileguiagentthroughreinforcementlearninginonlineenvironment,False,catalog_only
R0622,914,Applications: Long-Horizon Agents in Practice,Computer Use,Mobile agents,arXiv 2025,AutoEval: A Practical Framework for Autonomous Evaluation of Mobile Agents,https://arxiv.org/abs/2503.02403,,arxiv:2503.02403,autoevalapracticalframeworkforautonomousevaluationofmobileagents,False,catalog_only
R0623,915,Applications: Long-Horizon Agents in Practice,Computer Use,Mobile agents,arXiv 2026,Mobile-Agent-v3.5: Multi-platform Fundamental GUI Agents,https://arxiv.org/abs/2602.16855,,arxiv:2602.16855,mobileagentv35multiplatformfundamentalguiagents,False,catalog_only
R0624,918,Applications: Long-Horizon Agents in Practice,Multimodal Agents,,arXiv 2024,Vibe-Eval: A hard evaluation suite for measuring progress of multimodal language models,https://arxiv.org/abs/2405.02287,,arxiv:2405.02287,vibeevalahardevaluationsuiteformeasuringprogressofmultimodallanguagemodels,False,catalog_only
R0625,919,Applications: Long-Horizon Agents in Practice,Multimodal Agents,,ICCV 2025,SimpleVQA: Multimodal Factuality Evaluation for Multimodal Large Language Models,https://doi.org/10.1109/ICCV51701.2025.00441,,https://doi.org/10.1109/ICCV51701.2025.00441,simplevqamultimodalfactualityevaluationformultimodallargelanguagemodels,False,catalog_only
R0626,920,Applications: Long-Horizon Agents in Practice,Multimodal Agents,,CVPR 2024,HallusionBench: An Advanced Diagnostic Suite for Entangled Language Hallucination and Visual Illusion in Large Vision-Language Models,https://doi.org/10.1109/CVPR52733.2024.01363,,https://doi.org/10.1109/CVPR52733.2024.01363,hallusionbenchanadvanceddiagnosticsuiteforentangledlanguagehallucinationandvisualillusioninlargevisionlanguagemodels,False,catalog_only
R0627,921,Applications: Long-Horizon Agents in Practice,Multimodal Agents,,NeurIPS 2025,MMLongBench: Benchmarking Long-Context Vision-Language Models Effectively and Thoroughly,http://papers.nips.cc/paper_files/paper/2025/hash/9c8712a9e6d34d60edb8c4c980d4a0f2-Abstract-Datasets_and_Benchmarks_Track.html,,https://papers.nips.cc/paper_files/paper/2025/hash/9c8712a9e6d34d60edb8c4c980d4a0f2-Abstract-Datasets_and_Benchmarks_Track.html,mmlongbenchbenchmarkinglongcontextvisionlanguagemodelseffectivelyandthoroughly,False,catalog_only
R0628,922,Applications: Long-Horizon Agents in Practice,Multimodal Agents,,AAAI 2026,Video SimpleQA: Towards Factuality Evaluation in Large Video Language Models,https://doi.org/10.1609/AAAI.V40I4.37249,,https://doi.org/10.1609/AAAI.V40I4.37249,videosimpleqatowardsfactualityevaluationinlargevideolanguagemodels,False,catalog_only
R0629,923,Applications: Long-Horizon Agents in Practice,Multimodal Agents,,ICLR 2025,CG-Bench: Clue-grounded Question Answering Benchmark for Long Video Understanding,https://openreview.net/forum?id=le4IoZZHy1,,https://openreview.net/forum?id=le4IoZZHy1,cgbenchcluegroundedquestionansweringbenchmarkforlongvideounderstanding,False,catalog_only
R0630,924,Applications: Long-Horizon Agents in Practice,Multimodal Agents,,TMLR 2026,VideoEval-Pro: Robust and Realistic Long Video Understanding Evaluation,https://arxiv.org/abs/2505.14640,,arxiv:2505.14640,videoevalprorobustandrealisticlongvideounderstandingevaluation,False,catalog_only
R0631,925,Applications: Long-Horizon Agents in Practice,Multimodal Agents,,AAAI 2026,CrossVid: A Comprehensive Benchmark for Evaluating Cross-Video Reasoning in Multimodal Large Language Models,https://doi.org/10.1609/AAAI.V40I8.37550,,https://doi.org/10.1609/AAAI.V40I8.37550,crossvidacomprehensivebenchmarkforevaluatingcrossvideoreasoninginmultimodallargelanguagemodels,False,catalog_only
R0632,926,Applications: Long-Horizon Agents in Practice,Multimodal Agents,,CVPR 2024 Workshop (SynData4CV; Best Short Paper),GenAI-Bench: Evaluating and Improving Compositional Text-to-Visual Generation,https://arxiv.org/abs/2406.13743,,arxiv:2406.13743,genaibenchevaluatingandimprovingcompositionaltexttovisualgeneration,False,catalog_only
R0633,927,Applications: Long-Horizon Agents in Practice,Multimodal Agents,,arXiv 2024,Agent AI: Surveying the Horizons of Multimodal Interaction,https://arxiv.org/abs/2401.03568,,arxiv:2401.03568,agentaisurveyingthehorizonsofmultimodalinteraction,False,catalog_only
R0634,930,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,ECCV 2024,VideoAgent: Long-form Video Understanding with Large Language Model as Agent,https://arxiv.org/abs/2403.10517,https://github.com/wxh1996/VideoAgent,arxiv:2403.10517,videoagentlongformvideounderstandingwithlargelanguagemodelasagent,False,catalog_only
R0635,931,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,NeurIPS 2025,Deep Video Discovery: Agentic Search with Tool Use for Long-form Video Understanding,https://arxiv.org/abs/2505.18079,https://github.com/microsoft/DeepVideoDiscovery,arxiv:2505.18079,deepvideodiscoveryagenticsearchwithtooluseforlongformvideounderstanding,False,catalog_only
R0636,932,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,KDD 2026,VideoRAG: Retrieval-Augmented Generation with Extreme Long-Context Videos,https://arxiv.org/abs/2502.01549,,arxiv:2502.01549,videoragretrievalaugmentedgenerationwithextremelongcontextvideos,False,catalog_only
R0637,933,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,CVPR 2025,Video-MME: The First-Ever Comprehensive Evaluation Benchmark of Multi-modal LLMs in Video Analysis,https://arxiv.org/abs/2405.21075,https://github.com/BradyFU/Video-MME,arxiv:2405.21075,videommethefirstevercomprehensiveevaluationbenchmarkofmultimodalllmsinvideoanalysis,False,catalog_only
R0638,934,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,arXiv 2025,Qwen2.5-VL Technical Report,https://arxiv.org/abs/2502.13923,https://github.com/QwenLM/Qwen2.5-VL,arxiv:2502.13923,qwen25vltechnicalreport,False,catalog_only
R0639,935,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,CVPR 2026,VideoSeek: Long-Horizon Video Agent with Tool-Guided Seeking,https://arxiv.org/abs/2603.20185,https://github.com/jylins/videoseek,arxiv:2603.20185,videoseeklonghorizonvideoagentwithtoolguidedseeking,False,catalog_only
R0640,936,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,NeurIPS 2025,StreamForest: Efficient Online Video Understanding with Persistent Event Memory,http://papers.nips.cc/paper_files/paper/2025/hash/6dd91fec726dbed8915a1fbadd91d1d2-Abstract-Conference.html,,https://papers.nips.cc/paper_files/paper/2025/hash/6dd91fec726dbed8915a1fbadd91d1d2-Abstract-Conference.html,streamforestefficientonlinevideounderstandingwithpersistenteventmemory,False,catalog_only
R0641,937,Applications: Long-Horizon Agents in Practice,Multimodal Agents,Multimodal understanding,NeurIPS 2025,AdaVideoRAG: Omni-Contextual Adaptive Retrieval-Augmented Efficient Long Video Understanding,https://arxiv.org/abs/2506.13589,,arxiv:2506.13589,adavideoragomnicontextualadaptiveretrievalaugmentedefficientlongvideounderstanding,False,catalog_only
